"ID","Company","Incident_date","Days_of_the_Wk","Months_of_the_Yr","Years","Contaminant","Type_of_fa","Cause","Site_locat","Latitude","Longitude","LGA","States_affected","Spill_area","MoY","DoW"
"3593","NAOC","2015-02-28","Sat","Feb","2015","cr","fs","sab","taylor creek 2Ls along access road,ikarama","5.1733056","6.4442222","Yenagoa","BY","la","2","7"
"3594","NPDC","2015-03-01","Sun","Mar","2015","cr","pl","sab","NPDC 24"" ERIEMU DELIVERY LINE @ EKREJEBOR","5.5215278","6.0300278","Ughelli-North","DE","sw","3","1"
"3595","SPDC","2015-03-02","Mon","Mar","2015"," ","pl","sab","36"" RUMUEKPE-NKPOKU TNP AGWAWERIE-OMAGWA","4.95175","6.8873056","Ikwere","RI","la","3","2"
"3596","SPDC","2015-03-02","Mon","Mar","2015"," ","pl","sab","36"" RUMUEKPE-NKPOKU TNP, AGWAWERIE-OMAGWA","4.9516667","6.8901111","Ikwere","RI","la","3","2"
"3597","NAOC","2015-03-02","Mon","Mar","2015","cr","pl","sab","10"" clough creek tebidaba pipeline at gbaraun (13)","4.7495556","5.8226944","silga","BY","sw","3","2"
"3598","NAOC","2015-03-02","Mon","Mar","2015","cr","pl","sab","18""TEBIDABA/BRASS PIPELINE AT OYEREGBENE, BAYELSA STATE.","4.5013333","6.0647778","Southern-Ijaw","BY","sw","3","2"
"3599","NAOC","2015-03-03","Tue","Mar","2015","cr","pl","sab","10"" Clough Creek Tebidaba pipeline at Gbaraun (14)","4.7908611","5.7561389","SILGA","BY","sw","3","3"
"3600","NAOC","2015-03-03","Tue","Mar","2015","cr","pl","sab","18"" TEBIDABA /BRASS AT OYEREGBENE,BAYELSA STATE","4.5066389","6.0504444","Southern-Ijaw","BY","sw","3","3"
"3601","SPDC","2015-03-03","Tue","Mar","2015","cr","pl","sab","SPDC 10"" Diebu Creek-Nun River Delivery Line @ Oporoma, Bayelsa State.","4.77825","6.1063889","Southern-Ijaw","BY","sw","3","3"
"3602","SPDC","2015-03-03","Tue","Mar","2015","cr","pl","sab","SPDC 10"" Diebu Creek-Nun River Delivery Line @ Oporoma, Bayelsa State.","4.77925","6.1064722","Southern-Ijaw","BY","sw","3","3"
"3603","NAOC","2015-03-03","Tue","Mar","2015","cr","other:RISER","sab","18’’ TEBIDABA/ BRASS PIPELINE AT IGBAMATORU RISER","4.5242778","6.0121111","Southern-Ijaw","BY","sw","3","3"
"3604","NAOC","2015-03-04","Wed","Mar","2015","cr","pl","sab","18’’ TEBIDABA/ BRASS PIPELINE AT LAGOS GBENE","4.4749167","6.1290556","Southern-Ijaw","BY","sw","3","4"
"3605","SPDC","2015-03-05","Thu","Mar","2015","cr","fl","sab","Adibawa Well 10S Flowline @ Edagberi, Betterland.","5.2033056","6.5166667","Ahoada-West","RI","la","3","5"
"3606","SPDC","2015-03-06","Fri","Mar","2015","cr","pl","sab","28"" BOMU-BONNY TRANS NIGER PIPELINE BODO WEST RIVERS STATE","4.5795556","7.2551944","Bonny","RI","sw","3","6"
"3607","NAOC","2015-03-06","Fri","Mar","2015","cr","pl","sab","6"" Tuomo/Ogboinbiri pipeline at Kolotoru (Point:A)","4.9146111","5.9416111","Ekeremor","BY","sw","3","6"
"3608","NAOC","2015-03-06","Fri","Mar","2015","cr","pl","sab","6"" Tuomo/Ogboinbiri pipeline at Kolotoru (Point:B)","4.9145833","5.9415556","Ekeremor","BY","sw","3","6"
"3609","NPDC","2015-03-06","Fri","Mar","2015","cr","Delivery line","sab","16"" OLOMORO / ERIEMU DELIVERY LINE @ OLOMORO","5.4449083","6.1551583","Isoko-South","DE","la,ss","3","6"
"3610","CHEVRON","2015-03-06","Fri","Mar","2015","cr","pl","sab","12'' ABITEYE ESCRAVOS NEAR SAGARA CREEK BP 59","5.6357222","5.2250278","Warri-South","DE","sw","3","6"
"3611","NAOC","2015-03-07","Sat","Mar","2015","no","pl","sab","18’’ TEBIDABA/ BRASS PIPELINE AT LAGOS GBENE","4.4749167","6.1329167","Brass","BY","sw","3","7"
"3612","NAOC","2015-03-08","Sun","Mar","2015","cr","pl","sab","10"" CLOUGH-CREEK/TEBIDABA PIPE LINE @GBARAUN SILGA BAYELSA STATE","4.7788889","5.7796944","Southern-Ijaw","BY","sw","3","1"
"3613","SPDC","2015-03-09","Mon","Mar","2015"," ","pl","sab","24"" NKPOKU-BOMU, ELELENWO, PORT HARCOURT","4.8573611","7.0993889","Obio/Akpor","RI","la","3","2"
"3614","NAOC","2015-03-09","Mon","Mar","2015","cr","pl","sab","18"" TEBIDABA/BRASS PIPELINE AT OYEREGBENE(10)","4.5053611","6.0557222","Southern-Ijaw","BY","sw","3","2"
"3615","SPDC","2015-03-10","Tue","Mar","2015","cr","pl","sab","36'' RUMUEKPE - NKPOKU PIPELINE AT MGBUCHI - RUKPOKWU.","4.9219167","6.98225","Obio/Akpor","RI","la","3","3"
"3616","SPDC","2015-03-10","Tue","Mar","2015","cr","pl","sab","12'' OGUTA-EGBEMA DELIVERY PIPELINE AT EZIOSU","5.6263611","6.7578611","Oguta","IM","la","3","3"
"3617","SPDC","2015-03-10","Tue","Mar","2015","no","pl","sab","12'' Oguta-Egbema Delivery Pipeline at Eziosu.","5.6263611","6.7578611","Oguta","IM"," ","3","3"
"3618","NAOC","2015-03-10","Tue","Mar","2015","cr","pl","sab","10"" CLOUGH CREEK/ TEBIDABA PIPELINE @ GBARAUN, SILGA, BAYELSA STATE.","4.7495","5.8228056","SILGA","BY","sw","3","3"
"3619","NAOC","2015-03-11","Wed","Mar","2015","cr","wh","sab","MGBEDE 27TBG WELLHEAD AT AGGAH.","5.4595278","6.7264444","Ogba/Egbema/Ndoni","RI","la","3","4"
"3620","NAOC","2015-03-11","Wed","Mar","2015","cr","wh","sab","Mgbede 27TBG Wellhead at Aggah-Egbema Onelga.","5.4595278","6.7264444","ONELGA","RI","la","3","4"
"3621","NAOC","2015-03-11","Wed","Mar","2015","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE @ OYEREGBENE","4.4927778","6.08325","Southern-Ijaw","BY","sw","3","4"
"3622","NAOC","2015-03-11","Wed","Mar","2015"," ","pl","sab","10"" CLOUGH CREEK/ TEBIDABA PIPELINE @GBARAUN SILGA BAYELSA STATE.","4.7909444","5.7558056","Southern-Ijaw","BY","sw","3","4"
"3623","NPDC","2015-03-11","Wed","Mar","2015","cr","pl","sab","12' KOKORI ERIEMU DELIVER LINE @ OTERI AGBARA","5.5686944","6.0605556","Ughelli-North","DE","la","3","4"
"3624","SPDC","2015-03-12","Thu","Mar","2015","other:","pl","sab","24'' CAWTHORNVHANNEL-BONNY PIPELINE (LOOPLINE) KALAIBIAMA RIVERS STATE","4.4918611","7.1494722","Bonny","RI","sw","3","5"
"3625","SPDC","2015-03-12","Thu","Mar","2015","cr","pl","sab","18"" ASA-RUMUEKPE TRANS NIGER PIPELINE AT EGBEDA","5.2403889","6.7701389","Emuoha","RI","la","3","5"
"3626","NAOC","2015-03-12","Thu","Mar","2015","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE @ OYEREGBENE","4.4997222","6.0684444","Southern-Ijaw","BY","sw","3","5"
"3627","NAOC","2015-03-12","Thu","Mar","2015"," ","pl","sab","10"" CLOUGH CREEK / TEBIDABA PIPELINE @ GBARAUN, SILGA, BAYELSA STATE.","4.7491944","5.8233611","Southern-Ijaw","BY","sw","3","5"
"3628","SPDC","2015-03-12","Thu","Mar","2015","cr","pl","sab","18'' Assa-Rumuekpe Trans Niger Pipeline at Emohua.","5.2403889","6.7700417"," ","RI"," ","3","5"
"3629","NAOC","2015-03-13","Fri","Mar","2015","cr","pl","sab","18’’ TEBIDABA/BRASS PIPELINE @ LAGOSGBENE (5), BAYELSA STATE.","4.4749167","6.1328333","Brass","BY","sw","3","6"
"3630","NAOC","2015-03-14","Sat","Mar","2015"," ","pl","sab","18’’ TEBIDABA/BRASS PIPELINE @ LAGOSGBENE (6), BAYELSA STATE.","4.4749167","6.1328611","Brass","BY","sw","3","7"
"3631","NAOC","2015-03-14","Sat","Mar","2015"," ","fl","sab","6"" OGBOINBIRI/ TEBIDABA DELIVERY LINE @ KEMEBIAMA, SILGA, BAYELSA STATE .","4.7958056","5.8040833","Southern-Ijaw","BY","sw","3","7"
"3632","NAOC","2015-03-16","Mon","Mar","2015","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE @BABEREGBENE","4.5160278","6.0263889","Southern-Ijaw","BY","sw","3","2"
"3633","NAOC","2015-03-16","Mon","Mar","2015","cr","pl","sab","10"" CLOUGH CREEK/ TEBIDABA PIPELINE @ GBARAUN, SILGA, BAYELSA STATE.","4.7909167","5.7558611","Southern-Ijaw","BY","sw","3","2"
"3634","SPDC","2015-03-16","Mon","Mar","2015","cr","pl","sab","SPDC 24"" Cawthorne Channel Loopline @ Adamakiri, Rivers State","4.5436944","7.06825"," ","RI","sw","3","2"
"3635","SPDC","2015-03-17","Tue","Mar","2015","cr","pl","sab","28'' Bomu-Bonny Trans Niger Pipeline @ Owokiri","4.5818056","7.2553889","Bonny","RI","sw","3","3"
"3636","SPDC","2015-03-17","Tue","Mar","2015","no","pl","sab","28"" Bomu-Bonny Trans Niger Pipeline@ Okolo Launch","4.5128333","7.2361944","Bonny","RI"," ","3","3"
"3637","NAOC","2015-03-17","Tue","Mar","2015","cr","pl","sab","10"" CLOUGH CREEK/ TEBIDABA PIPELINE @ GBARAUN, SILGA, BAYELSA STATE","4.7490833","5.8233889","SILGA","BY","sw","3","3"
"3638","SPDC","2015-03-20","Fri","Mar","2015"," ","pl","sab","24"" TRANS - ESCRAVOS PIPELINE @ SOKEBOLOU.","5.4289722","5.2786389","Burutu","DE"," ","3","6"
"3639","SPDC","2015-03-20","Fri","Mar","2015","cr","pl","sab","16"" TUNU / BRASS CREEK PIPELINE @ AJBIDIAMA","4.9137778","5.61425","Ekeremor","BY","sw","3","6"
"3640","SPDC","2015-03-20","Fri","Mar","2015","cr","pl","sab","28'' Bomu-Bonny Trans Niger Pipeline @ Bodo West","4.5813056","7.2539167","Gokana","RI","sw","3","6"
"3641","SPDC","2015-03-21","Sat","Mar","2015","cr","pl","sab","20"" OPUKUSHI / BRASS CREEK @ TAMOGBENE.","4.93025","5.7170278","Ekeremor","BY","sw","3","7"
"3642","NAOC","2015-03-21","Sat","Mar","2015"," ","pl","sab","10"" CLOUGH CREEK/ TEBIDABA PIPELINE @ GBARAUN , SILGA , BAYELSA STATE.","4.6401944","5.9235","Southern-Ijaw","BY"," ","3","7"
"3643","NAOC","2015-03-22","Sun","Mar","2015","cr","pl","sab","18'' TEBIBADA/BRASS PIPELINE AT MBIKIBA (2)","4.47475","6.1089722","Brass","BY","sw","3","1"
"3644","NPDC","2015-03-22","Sun","Mar","2015","cr","pl","sab","ERIEMU UPS DELIVERY LINE @ EKIUGBO","5.5181111","5.6378056","Ughelli-North","DE","sw,ss","3","1"
"3645","NAOC","2015-03-23","Mon","Mar","2015","cr","pl","sab","18"" TEBIDABA/BRASS PIPELINE AT MBIKIBA (3)","4.4749722","6.1089167","Brass","BY","sw","3","2"
"3646","NAOC","2015-03-24","Tue","Mar","2015","ga","fl","sab","6'' TUOMO/OGBOINBIRI GAS PIPELINE AT OGBOSUWARI","4.9494722","6.9360833","EKEREMO","BY","ss","3","3"
"3647","NAOC","2015-03-24","Tue","Mar","2015"," ","pl","sab","6'' TUOMO/OGBONBIRI GAS PIPELINE AT OGBOSUWARI.","4.9666694","6.9360833","Ekeremor","BY","ss","3","3"
"3648","NAOC","2015-03-24","Tue","Mar","2015","cr","pl","sab","14"" Ebocha-Akri delivery line at Ataku, Mmahu community, Imo","5.5901667","6.6993611","Ohaji/Egbema","IM","la","3","3"
"3649","NAOC","2015-03-24","Tue","Mar","2015","cr","pl","sab","10"" CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN (21)","4.7909167","5.7558056","SILGA","BY","sw","3","3"
"3650","CHEVRON","2015-03-24","Tue","Mar","2015","cr","mf","sab","finwa Jacket Bravo","4.3157222","5.8292778","Southern-Ijaw","BY","of","3","3"
"3651","CHEVRON","2015-03-24","Tue","Mar","2015"," ","bulkline","sab","16'' ABITEYE-UTONANA BULKLINE.","5.6991667","5.3063611","Warri-South-West","DE","sw","3","3"
"3652","NAOC","2015-03-25","Wed","Mar","2015","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE AT IGBOMATORU","4.5214167","6.0177222","Southern-Ijaw","BY","sw","3","4"
"3653","NAOC","2015-03-25","Wed","Mar","2015","cr","pl","sab","10"" CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN (22)","4.7494722","5.8228056"," ","BY","sw","3","4"
"3654","SPDC","2015-03-30","Mon","Mar","2015","cr","pl","sab","28'' Bomu-Bonny Trans Niger Pipeline @ Bodo West","4.5813056","7.2539167","Bonny","RI","sw","3","2"
"3655","NAOC","2015-03-30","Mon","Mar","2015","cr","pl","sab","14'' Ogboinbiri/Tebidaba Pipeline At Ikeinghenbiri","4.7108889","5.9695278","SILGA","BY","ss","3","2"
"3656","NAOC","2015-03-30","Mon","Mar","2015","cr","pl","sab","10"" CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN (23)","4.7495833","5.8226667","Southern-Ijaw","BY","sw","3","2"
"3657","NAOC","2015-03-30","Mon","Mar","2015","cr","pl","sab","14'' OGBOINBIRI/TEBIDABA PIPELINE AT IKEINGHENBIRI.","4.7108889","5.9695278","Southern-Ijaw","BY","ss","3","2"
"3658","NPDC","2015-03-30","Mon","Mar","2015","cr","Trunk line","sab","12"" EVWRENI UPS TRUNKLINE @ EDJEKOTA/ OGOR","5.4301944","6.0016944","Ughelli-North","DE","la","3","2"
"3659","NAOC","2015-03-31","Tue","Mar","2015","cr","pl","sab","10"" CLOUGH CREEK/TEBIDABA AT GBARAUN (24)","4.7909167","5.7559167"," ","BY"," ","3","3"
"3660","NAOC","2015-04-01","Wed","Apr","2015","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE BENIKRUKRU","4.5369722","5.9799444","Southern-Ijaw","BY","sw","4","4"
"3661","NAOC","2015-04-01","Wed","Apr","2015","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE AT BENIKRUKRU","4.5369722","5.9799444","Southern-Ijaw","BY","sw","4","4"
"3662","NAOC","2015-04-01","Wed","Apr","2015","cr"," ","sab","18"" TEBIDABA/BRASSS PIPELINE AT BENIKRUKRU","4.5369444","5.9800278","Southern-Ijaw","BY","sw","4","4"
"3663","NAOC","2015-04-01","Wed","Apr","2015","cr","pl","sab","18'' Tebidaba/brass pipeline at baberegbene","4.5119722","6.0327778","Southern-Ijaw","BY","ss","4","4"
"3664","NAOC","2015-04-01","Wed","Apr","2015","cr","pl","sab","10"" CLOUGH CREEK/TEBIDABA PIPELINE AT AZUZUAMA","4.6803333","5.9016111"," ","BY"," ","4","4"
"3665","NAOC","2015-04-01","Wed","Apr","2015","cr"," ","sab","18'' TEBIDABA/BRASS PIPELINE AT BABEREGBENE","4.5119722","6.0327778"," ","BY"," ","4","4"
"3666","NAOC","2015-04-02","Thu","Apr","2015","ga","fl","sab","Oshie 15S flowline along Omu-Osu swamp @ Akinima","5.1036389","6.4756667","Ahoada-West","RI","ss","4","5"
"3667","NAOC","2015-04-02","Thu","Apr","2015","cr","pl","sab","10"" CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN","4.7496667","5.8225278"," ","BY","sw","4","5"
"3668","SPDC","2015-04-02","Thu","Apr","2015","cr","pl","sab","28'' nkpoku -bomu tnp at akpajo","4.8346944","7.0874444"," ","RI"," ","4","5"
"3669","NAOC","2015-04-03","Fri","Apr","2015","cr","pl","sab","10"" KWALE/AKRI PIPELINE @ AGWE - ETITI","5.6416389","6.6159444","Ndokwa-East","DE","la","4","6"
"3670","NPDC","2015-04-03","Fri","Apr","2015","cr","TRUNLINE","sab","24"" UPS RAPELE TRUNKLINE","5.5737222","5.6419444","Okpe","DE","la","4","6"
"3671","NAOC","2015-04-03","Fri","Apr","2015","cr","pl","sab","10"" CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN","4.7801667","5.7763611","SILGA","BY","sw","4","6"
"3672","NPDC","2015-04-03","Fri","Apr","2015","cr","DELIVERY LINE","sab","24"" ERIEMU - UPS DELIVERY LINE.","5.5196667","5.99575","Ughelli-North","DE","ss","4","6"
"3673","NAOC","2015-04-04","Sat","Apr","2015","cr","pl","sab","24"" OGODA/BRASS PIPELINE, EMERIPKOKO","4.9030833","6.4890833","Abua-Odual","RI","ss","4","7"
"3674","NAOC","2015-04-06","Mon","Apr","2015","cr","pl","sab","10"" KWALE/AKRI PIPELINE @ AGWE - ETITI.","5.6416667","6.6159722","Ndokwa-East","DE","la","4","2"
"3675","NAOC","2015-04-06","Mon","Apr","2015","cr","pl","sab","18""TEBIDABA/BRASS PIPELINE @LASUKUGBENE","4.5066667","6.0504722","SILGA","BY","sw","4","2"
"3676","NAOC","2015-04-06","Mon","Apr","2015","cr","pl","sab","18""TEBIDABA/BRASS PIPELINE @ LASUKUGBENE (A&B)","4.5066667","6.0504444","SILGA","BY","sw","4","2"
"3677","NAOC","2015-04-06","Mon","Apr","2015","cr","fl","sab","4'' Azuzuama Well 2 Flow line at Azuzuama","4.6955833","5.92125"," ","BY","sw","4","2"
"3678","NAOC","2015-04-07","Tue","Apr","2015","cr","pl","sab","18"" TEBIDABA/BRASS PIPELINE @MBIKIBA-4","4.4954722","6.0781389","SILGA","BY","sw","4","3"
"3679","SPDC","2015-04-08","Wed","Apr","2015","cr","pl","sab","36'' SAN BARTH - CANTHONE CHANNEL (NTIC) PIPELINE AT OPOMAKIRI.","4.9693611","7.0343056","Degema","RI","sw","4","4"
"3680","SPDC","2015-04-08","Wed","Apr","2015","cr","pl","sab","36'' SAN BARTH - CANTHONE CHANNEL (NTIC) PIPELINE AT OPOMAKIRI.","4.9693611","7.0343056","Degema","RI","sw","4","4"
"3681","NPDC","2015-04-10","Fri","Apr","2015","cr","fl","sab","WELL 14T FLOWLINE @ OTUJEREMI (OML 34)","5.4284722","5.886","Ughelli-South","DE","la","4","6"
"3682","NAOC","2015-04-11","Sat","Apr","2015","cr","pl","sab","18""TEBIDABA/BRASS PIPELINE @OYEREGBENE","4.50275","6.0614722","SILGA","BY","sw","4","7"
"3683","NAOC","2015-04-11","Sat","Apr","2015","cr","pl","sab","18""TEBIDABA/BRASS PIPELINE @OYEREGBENE","4.50275","6.0614722","SILGA","BY","sw","4","7"
"3684","NAOC","2015-04-11","Sat","Apr","2015","cr","pl","sab","18""TEBIDABA/BRASS PIPELINE @OYEREGBENE","4.50275","6.0614722","Southern-Ijaw","BY","sw","4","7"
"3685","CHEVRON","2015-04-11","Sat","Apr","2015","cr","pl","sab","DIBI - ABITEYE 18"" DELIVERY PIPELINE ROW.","5.7742222","5.2020833","Warri-North","DE","la","4","7"
"3686","NAOC","2015-04-13","Mon","Apr","2015","cr","pl","sab","18"" TEBIDABA/BRASS PIPELINE @ MBIKIBA","4.4951944","6.0785833","SILGA","BY","sw","4","2"
"3687","SPDC","2015-04-14","Tue","Apr","2015"," ","pl","sab","4""OBELE-IBAA PIPELINE AT UMUEZE RIVERS STATE","4.9703056","6.8049167","Emuoha","RI","la","4","3"
"3688","NAOC","2015-04-14","Tue","Apr","2015","cr","pl","sab","14"" Samabri-Idu Oil delivery pipeline near Orashi river State","5.2562222","6.5839722","Ogba/Egbema/Ndoni","RI","la","4","3"
"3689","NAOC","2015-04-14","Tue","Apr","2015","cr","pl","sab","14'' AKRI-DC PIPELINE AT MGBEDE","5.0386389","6.7003611","ONELGA","RI","la","4","3"
"3690","NAOC","2015-04-15","Wed","Apr","2015","cr","pl","sab","18""TEBIDABA/BRASS PIPELINE @ BENEKURUKURU","4.5369444","5.9799722","SILGA","BY","sw","4","4"
"3691","NAOC","2015-04-15","Wed","Apr","2015"," ","pl","sab","10"" CLOUGH CREEK/ TEBIDABA P/L @ GBARAUN","4.7908056","5.7560833","Southern-Ijaw","BY"," ","4","4"
"3692","NAOC","2015-04-15","Wed","Apr","2015","cr","pl","sab","10''Clough Creek/Tebidaba Pipeline @Gbarain","4.7908056","5.7560833"," ","BY"," ","4","4"
"3693","SPDC","2015-04-16","Thu","Apr","2015","cr","mf","sab","KOLO CREEK AT OTUSEGA ,BAYELSA STATE","4.90292","6.35767","Ogbia","BY","ss","4","5"
"3694","NAOC","2015-04-16","Thu","Apr","2015","cr","pl","sab","10''Clough Creek/Tebidaba Pipeline @Gbarain","4.7495278","5.8227222"," ","BY"," ","4","5"
"3695","NAOC","2015-04-17","Fri","Apr","2015","cr","fl","sab","EBOCHA 20T FLOWLINE NEAR EBO 4 LOCATION BRIDGE OBRIKOM","5.4478056","6.6308889","Ogba/Egbema/Ndoni","RI","iw","4","6"
"3696","NAOC","2015-04-17","Fri","Apr","2015","cr","fl","sab","Ebocha 20T Flowline Near EBo 4 Location","5.4478056","6.6308611","Ogba/Egbema/Ndoni","RI","iw","4","6"
"3697","SPDC","2015-04-17","Fri","Apr","2015","cr","pl","sab","SPDC 16"" Nun River-Kolo Creek Trunkline @ Oporoma, Bayelsa State.","4.8128611","6.1194444","Southern-Ijaw","BY","sw","4","6"
"3698","NAOC","2015-04-18","Sat","Apr","2015","cr","pl","sab","18"" TEBIDABA/BRASS PIPELINE @ OYEREGBENE","4.50575","6.0538889","Southern-Ijaw","BY","sw","4","7"
"3699","SPDC","2015-04-19","Sun","Apr","2015","cr","pl","sab","30'' NEMBE CREEK PIPELINE AT BILLE.","4.5632778","6.8505","Degema","RI","sw","4","1"
"3700","NPDC","2015-04-19","Sun","Apr","2015","cr","Trunkline","sab","12 NPDC UPS DELIVERY LINE @ OTERI / OVWOR","5.4626111","5.984","Ughelli-North","DE","la","4","1"
"3701","NAOC","2015-04-20","Mon","Apr","2015","cr","pl","sab","10'' CLOUGH CREEK/TEBIDABA PIPELINE @ GBARUAN (29)","4.7497222","5.8225278","Southern-Ijaw","BY","sw","4","2"
"3702","NPDC","2015-04-21","Tue","Apr","2015","cr","Delivery line","sab","8"" UZERE DELIVERY LINE","5.3906111","6.21375","Isoko-South","DE","la","4","3"
"3703","NAOC","2015-04-21","Tue","Apr","2015","cr","pl","sab","4"" BENEKU 1LS FLOWLINE @ BENEKU","5.6587778","6.51575","Ndokwa-East","DE","la","4","3"
"3704","NAOC","2015-04-21","Tue","Apr","2015","cr","pl","sab","18"" TEBIDABA / BRASS PIPELINE @ IGBEMATORU, SILGA, BAYELSA STATE.","4.5369444","5.9801667","Southern-Ijaw","BY","sw","4","3"
"3705","NAOC","2015-04-22","Wed","Apr","2015","cr","pl","sab","18"" TEBIDABA/BRASS PIPELINE @OYEREGBENE (6) SOUTHERN IJAW BAYELSA STATE.","4.5052778","6.0557222","Southern-Ijaw","BY","sw","4","4"
"3706","NAOC","2015-04-23","Thu","Apr","2015","cr","pl","sab","18"" TEBIDABA / BRASS PIPELINE @ OYEREGBENE , SILGA, BAYELSA STATE.","4.5052778","6.0557222","Southern-Ijaw","BY","sw","4","5"
"3707","NAOC","2015-04-24","Fri","Apr","2015","ga","fl","sab","Mgbede 15SS flowline by Mgbede 10 location @ Mgbede","5.4616111","6.7211389","Ogba/Egbema/Ndoni","BY","la","4","6"
"3708","NAOC","2015-04-26","Sun","Apr","2015","cr","pl","sab","14"" OGBAINBIRI TEBIDABA PIPELINE @ IKEINGHENBIRI","4.7053333","5.9693333","Southern-Ijaw","BY","sw","4","1"
"3709","NAOC","2015-04-28","Tue","Apr","2015","cr","pl","sab","18"" TEBIDABA/ BRASS PIPELINE @ IGBEMATORU SOUTHERN IJAW, BAYELSA STATE","4.5382222","6.0175556","Southern-Ijaw","BY","sw","4","3"
"3710","NAOC","2015-04-28","Tue","Apr","2015","cr","pl","sab","14"" OGBAINBIRI TEBIDABA PIPELINE @ IKEINGHENBIRI","4.7100833","5.9703056","Southern-Ijaw","BY","sw","4","3"
"3711","NPDC","2015-04-29","Wed","Apr","2015"," ","Delivery line","sab","AFIESERE UPS 12"" DELIVERY LINE @ AFIESERE.","5.5241667","6.0246111","Ughelli-North","DE"," ","4","4"
"3712","NPDC","2015-04-30","Thu","Apr","2015","cr","Delivery line","sab","16"" OWHE - ERIEMU DELIVERY LINE @ ALAGBA IYEDE.","5.4709444","6.1182222","Isoko-North","DE","la","4","5"
"3713","SPDC","2015-05-01","Fri","May","2015","cr","pl","sab","20"" OPUKUSHI / BRASS CREEK PIPELINE@ TAMOGBENE","4.9413056","5.6877778","Ekeremor","BY","sw","5","6"
"3714","NAOC","2015-05-01","Fri","May","2015"," ","pl","sab","18"" TEBIDABA/BRASS PIPIELINE @ OYEREGBENE","4.5226667","6.0511111","Southern-Ijaw","BY","sw","5","6"
"3715","NAOC","2015-05-01","Fri","May","2015"," ","wh","sab","TEBIDABA WELL 9 WELLHEAD @ IKEBIRI","4.7279444","5.9125833","Southern-Ijaw","BY","sw","5","6"
"3716","NAOC","2015-05-01","Fri","May","2015","cr","pl","sab","18"" TEBIDABA/BRASS PIPELINE @ OYEREGBENE SOUTHERN IJAW, BAYELSA STATE","4.4953056","6.0783611","Southern-Ijaw","BY","sw","5","6"
"3717","NAOC","2015-05-01","Fri","May","2015","cr","wh","sab","TEBIDABA WELL 9 @ IKEBIRI","4.7279444","5.9126389","Southern-Ijaw","BY","sw","5","6"
"3718","NAOC","2015-05-01","Fri","May","2015","cr","fl","sab","8'' pirigbene/obama flowline at okiama","4.6209167","6.1964722","Southern-Ijaw","BY","ss","5","6"
"3719","SPDC","2015-05-02","Sat","May","2015","cr","fl","sab","agbada 2 well 34s flowline","4.9292778","7.0243611","Ikwere","RI","la","5","7"
"3720","SPDC","2015-05-02","Sat","May","2015","cr","fl","sab","agbada 2 well 34s flowline","4.9292778","7.0243611","Obio/Akpor","RI","la","5","7"
"3721","SPDC","2015-05-02","Sat","May","2015","cr","pl","sab","20"" OTUMARA - ESCRAVOS PIPELINE @ UGBOEGUNGUN","5.6127778","5.1754167","Warri-South-West","DE","sw","5","7"
"3722","SPDC","2015-05-03","Sun","May","2015"," ","pl","sab","20"" OTUMARA - ESCRAVOS PIPELINE @ AJUDAIBO","5.5601111","5.2035833","Warri-South-West","DE","sw","5","1"
"3723","NAOC","2015-05-04","Mon","May","2015","cr","pl","sab","10'' CLOUGH CREEK/TEBIDABA PIPELINE @ GBARAUN (31)","4.7495","5.8228333","Southern-Ijaw","BY","sw","5","2"
"3724","NAOC","2015-05-04","Mon","May","2015","cr","pl","sab","18'' Tebidaba/brass pipeline at Baberegbene.","4.5119722","6.0327778","Southern-Ijaw","BY","ss","5","2"
"3725","SPDC","2015-05-04","Mon","May","2015"," ","pl","sab","20"" OTUMARA - ESCRAVOS PIPELINE @ AJUDAIBO","5.5588333","5.2032222","Warri-South-West","DE","sw","5","2"
